id_do_caso,num_de_empregados,salario_prevalecente_semanal,tem_experiencia_de_trabalho_S,requer_treinamento_de_trabalho_S,posicao_em_tempo_integral_S,continente_América do Norte,continente_América do Sul,continente_Europa,continente_Oceania,continente_África,continente_Ásia,educacao_do_empregado_Doutorado,educacao_do_empregado_Ensino Médio,educacao_do_empregado_Ensino Superior,educacao_do_empregado_Mestrado,regiao_de_emprego_Ilha,regiao_de_emprego_Meio-Oeste,regiao_de_emprego_Nordeste,regiao_de_emprego_Oeste,regiao_de_emprego_Sul,status_do_caso_Aprovado,anos_estabelecimento
EZYV19721,1018,885.49,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,23
EZYV1118,4771,907.95,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,19
EZYV22920,835,1051.79,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16
EZYV20462,3941,22079.04,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,39
EZYV8519,824,1429.22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,30
EZYV4054,3108,3344.98,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,184
EZYV1384,4952,3091.8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,31
EZYV23219,205,4696.68,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,36
EZYV3611,3504,1622.87,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,139
EZYV17221,2891,731.33,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,55
EZYV22417,64,2178.22,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,112
EZYV22372,1659,2201.67,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,53
EZYV10289,6057,580.93,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26
EZYV4266,4236,1103.03,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,55
EZYV4722,2179,80277.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,27
EZYV9190,3151,2721.08,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23
EZYV17043,5579,586.35,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,36
EZYV5688,2458,2994.82,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,56
EZYV849,1640,67475.68,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,16
EZYV21606,97391,521.26,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,24
EZYV5915,1275,641.62,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,24
EZYV12597,1299,586.27,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,127
EZYV837,2309,210.09,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,72
EZYV13567,4052,646.99,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18
EZYV24419,4001,2221.28,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,92
EZYV21030,2258,866.96,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV7375,2398,5325.56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,171
EZYV21180,97,957.71,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,12
EZYV7828,4414,4691.29,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,33
EZYV3441,4386,696.8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,19
EZYV11407,2629,2204.65,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,19
EZYV18786,4488,2624.39,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,25
EZYV22881,112,2087.03,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,19
EZYV19340,3569,10.27,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,58
EZYV17092,1147,1413.34,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
EZYV3241,1144,1892.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,44
EZYV18083,4524,980.79,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,167
EZYV3807,1432,1047.21,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,22
EZYV1192,829,1228.35,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,39
EZYV12745,1489,497.61,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20
EZYV15182,2214,506.89,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,25
EZYV13108,438,135.83,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,50
EZYV1661,1251,2349.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19
EZYV19080,1470,3375.3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24
EZYV193,4045,2143.95,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,36
EZYV10060,337,1328.21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,69
EZYV23672,2841,742.04,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,97
EZYV4114,566,238.78,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,88
EZYV2918,3267,1893.64,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17
EZYV1967,403,1098.58,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,168
EZYV458,112102,4902.91,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,171
EZYV197,2689,329.48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,25
EZYV19434,1169,929.57,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,54
EZYV7611,166,1574.96,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,139
EZYV4790,645,1330.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,131
EZYV20626,87661,81098.29,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,23
EZYV15954,4706,1752.63,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,56
EZYV22803,2314,1755.75,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,35
EZYV22756,1307,340.54,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,34
EZYV10238,2291,3198.27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,100
EZYV18284,1673,2170.8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,39
EZYV25443,4376,1924.24,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,46
EZYV5618,2423,2641.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,32
EZYV13971,1439,1583.78,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,146
EZYV15165,431,2926.23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,166
EZYV2412,270,383.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,11
EZYV9786,815,822.56,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,16
EZYV8474,3374,1352.03,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14
EZYV18792,741,2603.29,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,77
EZYV13974,2392,3198.32,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,15
EZYV18569,2767,1798.77,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,168
EZYV23169,3417,770.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,9
EZYV15578,2878,3118.41,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,16
EZYV5130,2499,92951.29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15
EZYV18098,1905,952.78,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,16
EZYV2899,3806,1652.31,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16
EZYV25104,2380,1350.07,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,19
EZYV6482,3715,314.22,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,67
EZYV7986,43,2452.49,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,23
EZYV20609,915,2586.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28
EZYV692,1736,2355.07,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,13
EZYV9387,698,2168.77,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18
EZYV5199,4322,2716.6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,13
EZYV10972,163,1249.51,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,24
EZYV3821,764,2080.36,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,19
EZYV7251,2555,1518.21,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,24
EZYV1878,4589,1069.95,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,13
EZYV20752,2122,1352.91,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,55
EZYV402,1000,2150.01,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,175
EZYV2627,2340,2225.39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,17
EZYV15308,1172,1285.08,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,13
EZYV19674,2817,133.29,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,27
EZYV15781,39355,985.28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,39
EZYV854,1086,2031.33,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,52
EZYV18181,4384,94.87,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,15
EZYV8594,335,2864.45,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,19
EZYV2786,2315,1269.71,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15
EZYV4625,1840,719.18,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,24
EZYV4218,76,197.63,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,13
EZYV10814,3275,2673.56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17
EZYV7097,515,1625.3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,22
EZYV7221,1617,1125.7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,29
EZYV19187,2343,55.16,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,37
EZYV13149,1139,545.59,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,11
EZYV2704,8622,1609.52,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,149
EZYV22727,3151,1319.39,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24
EZYV8693,78,1906.04,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13
EZYV7995,403,1347.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,49
EZYV15262,1990,2344.48,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,17
EZYV9340,632,1713.15,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,26
EZYV20236,2008,92031.84,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10
EZYV19,4743,3134.19,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,19
EZYV10629,837,2981.43,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV379,-11,677.21,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12
EZYV2767,1999,5515.85,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,52
EZYV18703,3317,62.36,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,57
EZYV16829,2856,2273.37,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19
EZYV11466,1242,886.32,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,18
EZYV24932,3603,13415.04,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31
EZYV6504,2398,1532.87,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,115
EZYV11714,1839,2737.69,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11
EZYV10424,2212,3001.94,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,123
EZYV11735,4364,1700.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18
EZYV23676,77,1128.91,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,11
EZYV5849,1191,130544.55,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,75
EZYV22342,318,15826.56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,31
EZYV9200,1546,2411.58,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,30
EZYV7415,1835,2412.56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,14
EZYV15134,585,422.71,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,24
EZYV10388,1738,1013.15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,116
EZYV16672,2474,1372.93,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,13
EZYV19528,13339,775.06,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18
EZYV9119,2659,1746.72,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,26
EZYV23957,4676,1163.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,21
EZYV1678,2468,245.44,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,18
EZYV1748,2141,448.6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,31
EZYV22982,1282,1310.19,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,25
EZYV7352,1917,2100.15,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,34
EZYV25026,380,17528.81,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,16
EZYV7475,183,818.34,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,150
EZYV8448,4554,480.84,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,29
EZYV15710,2774,870.42,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,23
EZYV18041,3771,1982.37,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,152
EZYV14829,2893,1531.64,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,22
EZYV476,1458,1847.89,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,24
EZYV3184,1827,2882.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,38
EZYV5584,1765,1733.24,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,152
EZYV17094,2323,2467.73,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23
EZYV10710,5359,483.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,116
EZYV16930,920,589.79,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,72
EZYV24818,2048,1195.64,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,17
EZYV16501,1346,3194.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32
EZYV20103,2059,1631.73,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,16
EZYV3405,976,222.77,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,42
EZYV22760,5980,2672.63,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,15
EZYV286,572,266.67,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,176
EZYV431,3282,52560.99,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,20
EZYV2203,5146,210.9,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,61
EZYV6889,4963,241.16,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,25
EZYV17729,2561,1719.84,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18
EZYV13923,1136,1682.92,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,14
EZYV3399,5357,2179.06,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,41
EZYV13137,678,1285.99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,86
EZYV988,3329,3011.43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,40
EZYV22162,31435,2962.74,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,55
EZYV20347,2292,2201.85,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27
EZYV17568,2554,2716.37,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,31
EZYV4789,574,1297.4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,64
EZYV3442,1122,80023.76,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,30
EZYV23321,2219,2115.96,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,25
EZYV6365,239,1366.45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,19
EZYV2516,2185,1545.06,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,26
EZYV18017,186,1927.59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9
EZYV6049,1236,1331.4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,13
EZYV13532,861,1845.02,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,148
EZYV5422,4269,1637.92,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,113
EZYV16487,2641,19243.01,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,18
EZYV20918,3800,2707.33,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19
EZYV5150,1122,2059.78,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,16
EZYV16050,360,190.29,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16
EZYV361,2553,1432.32,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,19
EZYV12048,1086,2077.19,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,112
EZYV603,1003,2062.77,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10
EZYV8972,1742,1253.32,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,165
EZYV2464,3115,1817.72,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,25
EZYV24815,3813,4597.18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,19
EZYV4241,3738,94244.06,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38
EZYV13707,2654,2277.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,18
EZYV2750,2316,1671.85,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,58
EZYV18407,3503,3162.96,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,17
EZYV3461,982,847.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
EZYV8964,2484,1020.63,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,15
EZYV3401,384,1607.37,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23
EZYV6872,2670,2192.15,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,41
EZYV17938,616,873.43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13
EZYV2699,3427,1009.43,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,17
EZYV8322,53,2773.7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,70
EZYV14749,4304,4568.42,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,14
EZYV6853,3539,1944.59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,39
EZYV3585,3319,321.85,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,16
EZYV18862,2287,1685.84,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,22
EZYV16482,856,2141.95,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,25
EZYV13658,4089,966.99,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,45
EZYV9363,1161,2287.18,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9
EZYV21921,2484,1488.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,25
EZYV20514,2177,215.16,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,30
EZYV24482,2990,4914.08,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV13840,4094,2619.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70
EZYV16348,3222,2001.64,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,16
EZYV2652,865,1547.32,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29
EZYV318,1761,64071.68,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,28
EZYV20181,108132,1342.4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,142
EZYV15683,4832,671.13,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,16
EZYV4346,1136,1841.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31
EZYV18120,806,644.36,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,30
EZYV12134,318,333.33,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,38
EZYV2040,4422,2119.94,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,52
EZYV22390,582,2393.26,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,39
EZYV12324,517,221.76,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,24
EZYV22259,981,1501.57,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,185
EZYV21523,3270,49390.67,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,13
EZYV2655,231,541.76,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17
EZYV17275,2952,1543.62,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11
EZYV23410,2177,4240.19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,23
EZYV20360,1522,34.33,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29
EZYV14419,4848,401.82,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,31
EZYV1690,1153,2485.17,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,18
EZYV11979,655,1318.26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,22
EZYV20720,483,65811.24,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16
EZYV144,2831,2091.64,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,46
EZYV10549,3642,1074.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,42
EZYV383,566,2965.12,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,25
EZYV16413,1940,93137.23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10
EZYV15671,144,3.62,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,20
EZYV14777,355,1697.02,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,30
EZYV14469,2604,851.39,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,186
EZYV15080,198,1969.64,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,13
EZYV15823,712,3014.3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,33
EZYV16974,2375,1148.2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,31
EZYV511,4420,1323.18,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,39
EZYV6286,1558,1522.74,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,50
EZYV8184,442,874.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,12
EZYV20836,383,1015.99,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,19
EZYV10174,4882,470.3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,19
EZYV13340,894,1389.51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,154
EZYV18944,3770,54352.35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,180
EZYV17017,1948,2457.35,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,15
EZYV13754,6097,183.47,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16
EZYV21584,4523,3130.16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,60
EZYV10477,213,2291.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,111
EZYV7258,2425,2460.96,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,13
EZYV7695,2987,1056.06,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,140
